r_0_ch_1 7.42334669e+00 1.73558596e-05
r_0_ch_2 7.42334669e+00 7.15169395e-07
r_0_ch_5 7.42334669e+00 1.88560275e-04
r_0_ch_6 7.42334669e+00 2.14520573e-03
r_0_ch_7 7.42334669e+00 2.14192738e-03
r_0_ch_1 7.52352705e+00 1.14759003e-05
r_0_ch_2 7.52352705e+00 3.44932774e-07
r_0_ch_5 7.52352705e+00 1.33298273e-05
r_0_ch_6 7.52352705e+00 3.77729031e-05
r_0_ch_7 7.52352705e+00 3.76602906e-05
r_0_ch_1 7.62370741e+00 1.11215425e-05
r_0_ch_2 7.62370741e+00 3.30426346e-07
r_0_ch_5 7.62370741e+00 1.00500596e-05
r_0_ch_6 7.62370741e+00 1.11036859e-05
r_0_ch_7 7.62370741e+00 1.10639498e-05
r_0_ch_1 7.72388778e+00 1.08137044e-05
r_0_ch_2 7.72388778e+00 3.15031354e-07
r_0_ch_5 7.72388778e+00 9.03605085e-06
r_0_ch_6 7.72388778e+00 6.22281568e-06
r_0_ch_7 7.72388778e+00 6.19975924e-06
r_0_ch_1 7.82406814e+00 1.04975493e-05
r_0_ch_2 7.82406814e+00 3.00640629e-07
r_0_ch_5 7.82406814e+00 8.39317382e-06
r_0_ch_6 7.82406814e+00 4.44985764e-06
r_0_ch_7 7.82406814e+00 4.43386361e-06
r_0_ch_1 7.92424850e+00 1.01659968e-05
r_0_ch_2 7.92424850e+00 2.87647688e-07
r_0_ch_5 7.92424850e+00 7.87550562e-06
r_0_ch_6 7.92424850e+00 3.60602257e-06
r_0_ch_7 7.92424850e+00 3.59380426e-06
r_0_ch_1 8.02442886e+00 9.81353227e-06
r_0_ch_2 8.02442886e+00 2.76175141e-07
r_0_ch_5 8.02442886e+00 7.39992219e-06
r_0_ch_6 8.02442886e+00 3.14451092e-06
r_0_ch_7 8.02442886e+00 3.13455165e-06
r_0_ch_1 8.12460922e+00 9.42052649e-06
r_0_ch_2 8.12460922e+00 2.66452041e-07
r_0_ch_5 8.12460922e+00 6.87476504e-06
r_0_ch_6 8.12460922e+00 2.84849301e-06
r_0_ch_7 8.12460922e+00 2.84005624e-06
r_0_ch_1 8.22478958e+00 8.80974909e-06
r_0_ch_2 8.22478958e+00 2.61200856e-07
r_0_ch_5 8.22478958e+00 6.03049193e-06
r_0_ch_6 8.22478958e+00 2.39610960e-06
r_0_ch_7 8.22478958e+00 2.39157683e-06
r_0_ch_1 8.32496994e+00 9.30101141e-06
r_0_ch_2 8.32496994e+00 2.44221288e-07
r_0_ch_5 8.32496994e+00 9.08050189e-06
r_0_ch_6 8.32496994e+00 4.83054743e-06
r_0_ch_7 8.32496994e+00 4.82019297e-06
r_0_ch_1 8.42515030e+00 8.70347194e-06
r_0_ch_2 8.42515030e+00 2.40587538e-07
r_0_ch_5 8.42515030e+00 7.56907558e-06
r_0_ch_6 8.42515030e+00 5.46957037e-06
r_0_ch_7 8.42515030e+00 5.45430640e-06
r_0_ch_1 8.52533066e+00 8.65441434e-06
r_0_ch_2 8.52533066e+00 2.44698587e-07
r_0_ch_5 8.52533066e+00 8.65481994e-06
r_0_ch_6 8.52533066e+00 2.17280289e-05
r_0_ch_7 8.52533066e+00 2.16589148e-05
r_0_ch_1 8.62551102e+00 7.73237634e-06
r_0_ch_2 8.62551102e+00 2.26764315e-07
r_0_ch_5 8.62551102e+00 6.07673575e-06
r_0_ch_6 8.62551102e+00 3.02153538e-06
r_0_ch_7 8.62551102e+00 3.02136339e-06
r_0_ch_1 8.72569138e+00 7.42043640e-06
r_0_ch_2 8.72569138e+00 2.25751302e-07
r_0_ch_5 8.72569138e+00 6.45051243e-06
r_0_ch_6 8.72569138e+00 1.06054024e-06
r_0_ch_7 8.72569138e+00 1.05706735e-06
r_0_ch_1 8.82587174e+00 7.04259759e-06
r_0_ch_2 8.82587174e+00 2.67623505e-07
r_0_ch_5 8.82587174e+00 6.03804520e-06
r_0_ch_6 8.82587174e+00 4.22529033e-06
r_0_ch_8 8.82587174e+00 5.54874469e-05
r_0_ch_9 8.82587174e+00 5.47566638e-05
r_0_ch_7 8.82587174e+00 4.27110790e-06
r_0_ch_1 8.92605210e+00 6.65264857e-06
r_0_ch_2 8.92605210e+00 2.44881667e-07
r_0_ch_5 8.92605210e+00 5.94066242e-06
r_0_ch_6 8.92605210e+00 2.10648208e-06
r_0_ch_8 8.92605210e+00 1.74172022e-05
r_0_ch_9 8.92605210e+00 1.72968525e-05
r_0_ch_7 8.92605210e+00 2.11938264e-06
r_0_ch_1 9.02623246e+00 6.29265634e-06
r_0_ch_2 9.02623246e+00 2.33094709e-07
r_0_ch_5 9.02623246e+00 5.89323638e-06
r_0_ch_6 9.02623246e+00 1.53945571e-06
r_0_ch_8 9.02623246e+00 8.25378337e-06
r_0_ch_9 9.02623246e+00 8.21379273e-06
r_0_ch_7 9.02623246e+00 1.54527788e-06
r_0_ch_1 9.12641283e+00 5.93402290e-06
r_0_ch_2 9.12641283e+00 2.27890134e-07
r_0_ch_5 9.12641283e+00 5.89990840e-06
r_0_ch_6 9.12641283e+00 1.32451391e-06
r_0_ch_8 9.12641283e+00 4.98272331e-06
r_0_ch_9 9.12641283e+00 4.96196003e-06
r_0_ch_7 9.12641283e+00 1.32823944e-06
r_0_ch_1 9.22659319e+00 5.53193374e-06
r_0_ch_2 9.22659319e+00 2.36732282e-07
r_0_ch_5 9.22659319e+00 6.12618013e-06
r_0_ch_6 9.22659319e+00 1.21229912e-06
r_0_ch_8 9.22659319e+00 3.49466087e-06
r_0_ch_9 9.22659319e+00 3.48176024e-06
r_0_ch_7 9.22659319e+00 1.21487049e-06
r_0_ch_1 9.32677355e+00 5.48953786e-06
r_0_ch_2 9.32677355e+00 1.84664090e-07
r_0_ch_5 9.32677355e+00 4.88220980e-06
r_0_ch_6 9.32677355e+00 1.19857379e-06
r_0_ch_8 9.32677355e+00 3.23849743e-06
r_0_ch_9 9.32677355e+00 3.21898201e-06
r_0_ch_7 9.32677355e+00 1.20264411e-06
r_0_ch_1 9.42695391e+00 5.01023360e-06
r_0_ch_2 9.42695391e+00 1.99269172e-07
r_0_ch_5 9.42695391e+00 5.41967083e-06
r_0_ch_6 9.42695391e+00 1.13279617e-06
r_0_ch_8 9.42695391e+00 2.86489412e-06
r_0_ch_9 9.42695391e+00 2.84930779e-06
r_0_ch_7 9.42695391e+00 1.13669115e-06
r_0_ch_1 9.52713427e+00 4.62781297e-06
r_0_ch_2 9.52713427e+00 2.00714942e-07
r_0_ch_5 9.52713427e+00 5.49253992e-06
r_0_ch_6 9.52713427e+00 1.10451687e-06
r_0_ch_8 9.52713427e+00 3.19946124e-06
r_0_ch_9 9.52713427e+00 3.18308532e-06
r_0_ch_7 9.52713427e+00 1.10857424e-06
r_0_ch_1 9.62731463e+00 4.17255793e-06
r_0_ch_2 9.62731463e+00 2.01058161e-07
r_0_ch_5 9.62731463e+00 5.52263635e-06
r_0_ch_6 9.62731463e+00 1.12864248e-06
r_0_ch_8 9.62731463e+00 5.49475842e-06
r_0_ch_9 9.62731463e+00 5.47448479e-06
r_0_ch_7 9.62731463e+00 1.13330252e-06
r_0_ch_1 9.72749499e+00 1.57289977e-05
r_0_ch_2 9.72749499e+00 2.25913039e-07
r_0_ch_5 9.72749499e+00 1.61258302e-05
r_0_ch_6 9.72749499e+00 8.52779254e-06
r_0_ch_8 9.72749499e+00 3.66980739e-04
r_0_ch_9 9.72749499e+00 3.66846592e-04
r_0_ch_7 9.72749499e+00 8.56851235e-06
r_0_ch_1 9.82767535e+00 4.79220043e-06
r_0_ch_2 9.82767535e+00 1.98505611e-07
r_0_ch_5 9.82767535e+00 5.92965034e-06
r_0_ch_6 9.82767535e+00 8.86512789e-07
r_0_ch_8 9.82767535e+00 9.58621569e-07
r_0_ch_9 9.82767535e+00 9.49881904e-07
r_0_ch_7 9.82767535e+00 8.88840001e-07
r_0_ch_1 9.92785571e+00 4.12572695e-06
r_0_ch_2 9.92785571e+00 1.98519460e-07
r_0_ch_5 9.92785571e+00 5.81358659e-06
r_0_ch_6 9.92785571e+00 8.57903511e-07
r_0_ch_8 9.92785571e+00 1.97788013e-07
r_0_ch_9 9.92785571e+00 1.82968589e-07
r_0_ch_7 9.92785571e+00 8.60587322e-07
r_0_ch_1 1.00280361e+01 3.78086776e-06
r_0_ch_2 1.00280361e+01 1.98254050e-07
r_0_ch_5 1.00280361e+01 5.82540721e-06
r_0_ch_6 1.00280361e+01 8.28984919e-07
r_0_ch_8 1.00280361e+01 2.14792956e-07
r_0_ch_9 1.00280361e+01 1.96493405e-07
r_0_ch_7 1.00280361e+01 8.31651961e-07
r_0_ch_1 1.01282164e+01 3.51311617e-06
r_0_ch_2 1.01282164e+01 1.97869038e-07
r_0_ch_5 1.01282164e+01 5.86671755e-06
r_0_ch_6 1.01282164e+01 7.97015724e-07
r_0_ch_8 1.01282164e+01 2.49839579e-07
r_0_ch_9 1.01282164e+01 2.28690069e-07
r_0_ch_7 1.01282164e+01 7.99532700e-07
r_0_ch_1 1.02283968e+01 3.28307339e-06
r_0_ch_2 1.02283968e+01 1.97359705e-07
r_0_ch_5 1.02283968e+01 5.92451509e-06
r_0_ch_6 1.02283968e+01 7.63489203e-07
r_0_ch_8 1.02283968e+01 2.70627237e-07
r_0_ch_9 1.02283968e+01 2.47033231e-07
r_0_ch_7 1.02283968e+01 7.65784576e-07
r_0_ch_1 1.03285772e+01 3.07907285e-06
r_0_ch_2 1.03285772e+01 1.96689817e-07
r_0_ch_5 1.03285772e+01 5.99708523e-06
r_0_ch_6 1.03285772e+01 7.28747542e-07
r_0_ch_8 1.03285772e+01 2.79859567e-07
r_0_ch_9 1.03285772e+01 2.54296518e-07
r_0_ch_7 1.03285772e+01 7.30778170e-07
r_0_ch_1 1.04287575e+01 2.89695787e-06
r_0_ch_2 1.04287575e+01 1.95813066e-07
r_0_ch_5 1.04287575e+01 6.08716126e-06
r_0_ch_6 1.04287575e+01 6.92073698e-07
r_0_ch_8 1.04287575e+01 2.83556246e-07
r_0_ch_9 1.04287575e+01 2.56711502e-07
r_0_ch_7 1.04287575e+01 6.93811816e-07
r_0_ch_1 1.05289379e+01 2.73582780e-06
r_0_ch_2 1.05289379e+01 1.94675710e-07
r_0_ch_5 1.05289379e+01 6.20204075e-06
r_0_ch_6 1.05289379e+01 6.53687046e-07
r_0_ch_8 1.05289379e+01 3.17457195e-07
r_0_ch_9 1.05289379e+01 2.90631597e-07
r_0_ch_7 1.05289379e+01 6.55110100e-07
r_0_ch_1 1.06291182e+01 2.59847612e-06
r_0_ch_2 1.06291182e+01 1.93120500e-07
r_0_ch_5 1.06291182e+01 6.35557991e-06
r_0_ch_6 1.06291182e+01 1.41312842e-06
r_0_ch_8 1.06291182e+01 4.43163122e-06
r_0_ch_9 1.06291182e+01 4.41433751e-06
r_0_ch_7 1.06291182e+01 1.41601573e-06
r_0_ch_1 1.07292986e+01 2.48490389e-06
r_0_ch_2 1.07292986e+01 1.91633227e-07
r_0_ch_5 1.07292986e+01 6.59145513e-06
r_0_ch_6 1.07292986e+01 8.73307617e-07
r_0_ch_8 1.07292986e+01 9.95806353e-07
r_0_ch_9 1.07292986e+01 9.60801609e-07
r_0_ch_7 1.07292986e+01 8.75068526e-07
r_0_ch_1 1.08294790e+01 2.41613333e-06
r_0_ch_2 1.08294790e+01 1.89499828e-07
r_0_ch_5 1.08294790e+01 6.99328018e-06
r_0_ch_6 1.08294790e+01 7.14806833e-07
r_0_ch_8 1.08294790e+01 5.47866759e-07
r_0_ch_9 1.08294790e+01 5.16057408e-07
