0.0100000000 0.000000000000
0.1101803610 0.000262713650
0.2103607210 0.024295269800
0.3105410820 0.005387472250
0.4107214430 0.000352510944
0.5109018040 0.000116265168
0.6110821640 0.000068676930
0.7112625250 0.000097899088
0.8114428860 0.000122756721
0.9116232460 0.000779826654
1.0118036100 0.002157123440
1.1119839700 0.000324476452
1.2121643300 0.000224117701
1.3123446900 0.000226531836
1.4125250500 0.000299401919
1.5127054100 0.000547128685
1.6128857700 0.001091017710
1.7130661300 0.000081152142
1.8132464900 0.005079789980
1.9134268500 0.010107317000
2.0136072100 0.001307900510
2.1137875800 0.000282677151
2.2139679400 0.000080860377
2.3141483000 0.000029615907
2.4143286600 0.000021165942
2.5145090200 0.000117761523
2.6146893800 0.000003799141
2.7148697400 0.000005913260
2.8150501000 0.000001814032
2.9152304600 0.000164261072
3.0154108200 0.000262138308
3.1155911800 0.000316949147
3.2157715400 0.000135250755
3.3159519000 0.000161411449
3.4161322600 0.001173273120
3.5163126300 0.000239005405
3.6164929900 0.000029387159
3.7166733500 0.000015071683
3.8168537100 0.000011042505
3.9170340700 0.000009551166
4.0172144300 0.000008955254
4.1173947900 0.000008745017
4.2175751500 0.000008723996
4.3177555100 0.000008806404
4.4179358700 0.000008952393
4.5181162300 0.000009142784
4.6182965900 0.000009367553
4.7184769500 0.000009620432
4.8186573100 0.000009897298
4.9188376800 0.000010198174
5.0190180400 0.000010468776
5.1191984000 0.000010685166
5.2193787600 0.000013600575
5.3195591200 0.000011644226
5.4197394800 0.000011740501
5.5199198400 0.000011933527
5.6201002000 0.000012136601
5.7202805600 0.000012330194
5.8204609200 0.000012506885
5.9206412800 0.000012663343
6.0208216400 0.000012798251
6.1210020000 0.000012911920
6.2211823600 0.000013007032
6.3213627300 0.000013091839
6.4215430900 0.000013194744
6.5217234500 0.000013492046
6.6219038100 0.000010995959
6.7220841700 0.000012491778
6.8222645300 0.000012560686
6.9224448900 0.000012471328
7.0226252500 0.000012372631
7.1228056100 0.000012219653
7.2229859700 0.000012047631
7.3231663300 0.000011866809
7.4233466900 0.000017355860
7.5235270500 0.000011475900
7.6237074100 0.000011121542
7.7238877800 0.000010813704
7.8240681400 0.000010497549
7.9242485000 0.000010165997
8.0244288600 0.000009813532
8.1246092200 0.000009420526
8.2247895800 0.000008809749
8.3249699400 0.000009301011
8.4251503000 0.000008703472
8.5253306600 0.000008654414
8.6255110200 0.000007732376
8.7256913800 0.000007420436
8.8258717400 0.000007042598
8.9260521000 0.000006652649
9.0262324600 0.000006292656
9.1264128300 0.000005934023
9.2265931900 0.000005531934
9.3267735500 0.000005489538
9.4269539100 0.000005010234
9.5271342700 0.000004627813
9.6273146300 0.000004172558
9.7274949900 0.000015728998
9.8276753500 0.000004792200
9.9278557100 0.000004125727
10.0280361000 0.000003780868
10.1282164000 0.000003513116
10.2283968000 0.000003283073
10.3285772000 0.000003079073
10.4287575000 0.000002896958
10.5289379000 0.000002735828
10.6291182000 0.000002598476
10.7292986000 0.000002484904
10.8294790000 0.000002416133
10.9296593000 0.000002441290
11.0298397000 0.000002988914
11.1300200000 0.000002446801
11.2302004000 0.000002666856
11.3303808000 0.000006515460
11.4305611000 0.000001475791
11.5307415000 0.000001721407
11.6309218000 0.000001780501
11.7311022000 0.000001728857
11.8312826000 0.000001907272
11.9314629000 0.000001658658
12.0316433000 0.000001494585
12.1318236000 0.000004797345
12.2320040000 0.000002759705
12.3321844000 0.000002477032
12.4323647000 0.000002412241
12.5325451000 0.000002492114
12.6327255000 0.000002622012
12.7329058000 0.000005072927
12.8330862000 0.000560345953
12.9332665000 0.000000951852
13.0334469000 0.000001200446
13.1336273000 0.000001326932
13.2338076000 0.000001411453
13.3339880000 0.000001483201
13.4341683000 0.000001554780
13.5343487000 0.000001633706
13.6345291000 0.000001766939
13.7347094000 0.000001829208
13.8348898000 0.000001942604
13.9350701000 0.000002268903
14.0352505000 0.000003432733
14.1354309000 0.000002424691
14.2356112000 0.000002943528
14.3357916000 0.000049128179
14.4359719000 0.000003811764
14.5361523000 0.000003657532
14.6363327000 0.000003944899
14.7365130000 0.000004222116
14.8366934000 0.000004630992
14.9368737000 0.000005136523
15.0370541000 0.000005729566
15.1372345000 0.000006432606
15.2374148000 0.000007281228
15.3375952000 0.000008328887
15.4377756000 0.000009666509
15.5379559000 0.000011482633
15.6381363000 0.000015042033
15.7383166000 0.000015863051
15.8384970000 0.000021079742
15.9386774000 0.000029165702
16.0388577000 0.000044463303
16.1390381000 0.000080630739
16.2392184000 0.000214614941
16.3393988000 0.000507800843
16.4395792000 0.000073017086
16.5397595000 0.000041774925
16.6399399000 0.000029346873
16.7401202000 0.000022902742
16.8403006000 0.000022003363
16.9404810000 0.000020128058
17.0406613000 0.000018847762
17.1408417000 0.000018682995
17.2410220000 0.000016932463
17.3412024000 0.000016514257
17.4413828000 0.000016316938
17.5415631000 0.000197149894
17.6417435000 0.000014952788
17.7419238000 0.000015076425
17.8421042000 0.000015047360
17.9422846000 0.000014984539
18.0424649000 0.000428230102
18.1426453000 0.000251007662
18.2428257000 0.000124477597
18.3430060000 0.000069202501
18.4431864000 0.000042362946
18.5433667000 0.000028425222
18.6435471000 0.000022673700
18.7437275000 0.000037711043
18.8439078000 0.000027129217
18.9440882000 0.000021389362
19.0442685000 0.000019327246
19.1444489000 0.000020568033
19.2446293000 0.000021772166
